kArRRAyani		kArRRAyani tri karRena nirvfttAdi karRRa karRRA caturarTyAM PiY karRRena nirvfttAdO sutaNgamAdipAWAt pakze iY kArRRirapyatra tri
kArRRa		kArRRa puMstrI karRRasyApatyaM SivA aR karRRApatyevfzaketO karRRasyedam aR SravaRasambanDimalAdO tri
kArRa	kArRa puM strI karRasyApatyaM SivA aR karRApatye vfzaketO karRasyedam aR SravaRasambanDimalAdO tri	
kAravIrIya	kAravIrIya tri karavIreRa nirvfttAdi karavIra caturarTyAM saKyA QaY karavIranirvfttAdO	
kAravIreya		kAravIreya tri karavIreRa nirvfttAdi karavIra caturarTyAM saKyA QaY karavIranirvfttAdO
kArmmAryAyaRi	kArmmAryAyaRi puM strI karmArasyApatyaM PiY ni karmakArApatye striyAM vA NIp	
kArmmAryyAyaRi		kArmmAryyAyaRi puMstrI karmArasyApatyaM PiY ni karmakArA patye striyAM vA NIp
kArmmukAsan	kArmmukAsan na rudrAyAmalokte AsanaBede tallakzaRaM yaTA kArmukAsanamAkuryAdudare pUrayenmuKam tadA vAyuraDoyAti kAlena sUkzmavAyunA kftvA padmAsanaM mantro vezwayitvA ca DArayet kareRa dakziRenEva vAmapAdANgalI taTA savyApasavyadviguRaM kArmukAsanameva ca kArmukadvayayogena SavavadvAyumAnayet rudrayAmale	
kArmmukAsana		kArmmukAsana na rudrAyAmalokte AsanaBede tallakzaRaM yaTA kArmukAsanamAkuryyAdudare pUrayenmuKam tadA vAyuraDoyAti kAlena sUkzmavAyunA kftvA padmAsanaM mantrI vezwayitvA ca DArayet kareRa dakziRenEva vAma pAdANgulI taTA savyApasavyadviguRaM kArmukAsanameva ca kArmukadvayayogena SavavadvAyumAnayet rudrayAmale
kArpAsaparvata	kArpAsaparvata pu dAnArTaM kalpite DAnyaSElAdizu daSasu acalezu karpAsavastranirmmite parvataBede tadviDAnAdi hemA dAnaKa brahmARqapurARe yaTA BagavAnuvAca ataH paraM pravakzyAmi kArpAsAcalamuMttamam paramaM sarvadAnAnAM priyaM sarvadivOkasAm deSakAlO samAsAdya DanaM SradDAYca yatnataH deyametanmahAdAnaM tAraRArTaM kulasya ca parvataM kalpayettatra kArpAsena viDAnataH pUrvoktena viDAnena kftvA sarvaM viDAnataH viMSadBArastu karttavya uttamaH parvato buDEH maDyamo daSaBiH kuryyAjjaGanyaH paYcaBistaTA sarvaDAnyasamUhasya maDye hyozaDiBirvftaH rasEratnESca saMyukto lokapAlAvftastaTA brahmAdayastaTA SfNge kAYcanena vinirmitAH kulAcalAMSca caturaScaturBAgena kalpayet sOvarRaSiKarAn sarvAn sarvaratnopa SoBitAn nAnADAtuvicitrANgAn BakzyaBojyasamAvftAn kuRqe vA sTaRqile vApi tatra homo viDIyate ftvijaSca taTA cAzwO kArayedvedavittamAn homovyAhftiBiScEva agnO taddEvatErapi ganDena sarpizA tatra taTA kfzRatilErapi ayutaM homasaMKyA ca pAlASasamiDastaTA SaNKatUryya ninAdESca taTA maNgalapAWakEH utsavaM kArayettatra dinamekamatandritaH parvakAle tato dadyAt pUjayitvA viDAnataH namaH sarvAmarAvAsA BUtasaNGEraBizwutAH brahvAdayo me varadA Bavantu vibuDAH sadA ityuccAryya naro dadyAnnArI vA viDipUrvakam pUjayitvA dvijAn samyak vAsoBirBUzaREstaTA anena viDinA yastu dAnametat prayacCati sa gacCettridaSAvAsaM vimAnopari saMsTitaH apsarogaRasaMvIto ganDarvOraBisaMsutaH tatra manvantaraM yAvaduzitvA vibuDAlaye puRyakzayAdihAByetya mahImBuNkte samAgarAm rUpavAn suBagovAgmI SrImAnatulavikramaH paYca janmAni nArI vA jAyate nAtra saSayaH BUyaSca SfRu rAjendra divyaM kArpAsaparvatam taYca BAraSatenEva kuryyAdardDena vA punaH SezaM pUrvaviDAnena sarvaM kuryyAdyaTAkramam PalaM pUrvoditaYcEva jAyate nfpasattama kArpAsAcalakArpAsaSElAdayo pyatra	
kArpAsaparvvata		kArpAsaparvvata pu dAnArTaM kalpite DAnyaSElAdizu daSasu acalezu karpAsavastranirmmite parvvataBede tadviDAnAdi hemA dAnaKa brahmARqapurARe yaTA BagavAnuvAca ataHparaM pravakzyAmi kArpAsAcalamuttasam Page a paramaM sarvvadAnAnAM priyaM sarvadivOkasAm deSakAlO samAsAdya DanaM SradDAYca yatnataH deyametanmahAdAnaM tAra RArTaM kulasya ca parvataM kalpayettatra kArpArsena viDAnataH pUrvoktena viDAnena kftvA sarvvaM viDAnataH viMSadBArastu karttavya uttamaH parvato buDEH maDyamo daSaBiHkuryyAjjaGanyaH paYcaBistaTA sarvvaDAnyasamUhasya maDye hyozaDiBirvftaH rasEratnESca saMyukto lokapAlAvftastaTA brahmAdayastaTA SfNge kAYcanena vinirmitAH kulAcalAMSca caturaScaturBA gena kalpayet sOvarRaSiKarAn sarvvAn sarvvaratnopa SoBitAn nAnADAtuvicitrANgAn BakzyaBojyasamAvftAn kaRqe vA sTaRqile vApi tatra homo viDIyate f tvijaSca taTA cAzwO kArayedvedavittamAn homovyA hftiBiScEva agnO taddEvatErapi ganDena sarpizA tatra taTA kfzRatilErapi ayutaM homasaMKyA ca pAlASa samiDastaTA SaNKatUryyaninAdESca taTA maNgalapAWakEH utsavaM kArayettatra dinamekamatandritaH parvvakAle tato dadyAt pUjayitvA viDAnataH namaH sarvAmarAvAsA BUtasaNGEraBizwutAH brahvAdayo me varadA Bavantu vibuDAH sadA ityuccAryya naro dadyAnnArI vA viDipUrvvakam pUjayitvA dvijAn samyak vAsoBirBUzaREstaTA anena viDinA yastu dAnametat prayacCati sa gacCettridaSA vAsaM vimAnopari saMsTitaH apsarogaRasaMvIto ganDa rvvEraBisaMstutaH tatra manvantaraM yAvaduzitvA vibuDA laye puRyakzayAdihAByetya mahImBuNakte sasAgarAm rUpavAn suBagovAgmI SrImAnatulavikramaH paYca janmAni nArI vA jAyate nAtra saMSayaH BUyaSca SfRu rAjendra divyaM kArpAsaparvvatam taYca BAraSatenEva kuryyA dardDena vA punaH SezaM pUrvvaviDAnena sarvvaM kuryyAdya TAkramam PalaM pUrvoditaYcEva jAyate nfpasattama kArpAsAcalakArpAsaSElAdayo pyatra
kArttakIjapAdi	kArttakIjapAdi pu pARinyukte dvandve pUrvapade prakftisvaranimitte SabdagaRaBede sa ca gaRaH kArttakOjapO sAvarRimARqUkeyO avantyaSmakAH pElaSyAparReyAH kapiSyAparReyAH SEtikAkzapAYcAleyAH kawUkavADUleyAH SAkalaSunakAH SAkalaSaRakAH SaRakabABruvAH ArccABimOdgalAH kuntisurAzwrAH cintisurAzwrAH taRqavataRqAH avimattakAmavidDAH vABravaSAlaNkAyAnAH bABravadAnacyutAH kaWakAlApAH kaWakOTumAH kOTumalOkAkzAH strI kumAram mOdapEppalAdAH vatsajarantaH sOSrutapArTivAH jarAmftyU yAjyAnuvAkye	
kArttakOjapAdi		kArttakOjapAdi pu pARinyukte dvandve pUrvapade prakftisvarani mitte SabdagaRaBede sa ca gaRaH kArttakOjapO sAvarRi mARqUkeyO avantyaSmakAH pElaSyAparReyAH kapiSyAparRe yAH SEtikAkzapAYcAleyAH kawUkavADUleyAH SAkalaSunakAH SAkalaSaRakAH SaRakabABruvAH ArccABimOdgalaH kunti surAzwrAH cintisurAzwrAH taRqavataRqAH avimattakAmavidDAH bABravaSAlaNkAyanAH bABravadAnacyatAH kaWakAlApAH kaWa kOTumAH kOTumalOkAkzAH strIkumAram mOdapEppalAdAH vatsajarantaH sOSrutapArTivAH jarAmftyU yAjyAnuvAkye
kArzWya	kArzWya na kfzwasya BAvaH vfQA zyaY kfzwatve pakze imanic kfzwiman tatrArTe pu zittvAt striyAM NIz yalopO	
kArzwya		kArzwya na kfzwasya BAvaH dfQA zyaY kfzwatvepakze imaBic kfzwiman tatrArTe pu zittvAt striyAM NIzyalopO
kAsa	kAsa <del>kutsitaSabde</del> <ins>kutsita Sabde</ins> rogahetukaSabdaBede BvA Atma aka sew kAsate akAsizwa kAsAm baBUba Asa cakre <del>cakAse</del> <ins>cakA se</ins> asItorAvaRaH kAsAYcakre <del>SastrErnirAkulaH</del> <ins>SastrernirAkulaH</ins> BawwiH kAsAYcakre kutsitaSabdamaBihitavAn jayama <del>ataUrdDaM</del> <ins>ataUrdDvaM</ins> pravakzyAmi DUmopahatalakzaRam Svasiti kzOti <del>cAtyarTa matyADamati</del> <ins>cAtyarTamatyADamati</ins> kAsate sa pUrbbaM kAsate Suzkam suSru kAsamAnaSca tfzRABiBUtaH suSru <del>asya</del> <ins>asva</ins> kvacit parasmEpaditvamicCanti prasaktavegaSca <del>samIraRena</del> <ins>samI raRena</ins> kAsettu SuzkaM svaraBedayuktaH suSru kAsaSabde udA kvip kAH yattvaM SIto TorUraH saha kAsA vepayaH aTa BAve GaY kAsaH kutsitaSabdaH muYca <del>SIrzaktyA</del> <ins>SIrpaktyA</ins> uta kAsaenam aTa <ins>kAsa</ins> tri kasa hiMsane karttari Ra hiMsake kAsate nena kAsa karaRe GaY rogaBede pu kuruTA valAsaM kAsamudyugam aTa tallakzaRanidAnAdi suSrute uktaM <del>yaTAaTAtaH</del> <ins>yaTA aTAtaH</ins> kAsapratizeDamaDyAyaM vyAKyAsyAmaH uktA <ins>Page b</ins> ye hetavo nFRAM rogayoH SvAsahikkayoH kAsasyApi ca te jYeyAsta evotpattihetavaH <del>DUmopaDAtAdrajasastaTEva vyAyAmarUkzAnnazenivaRAcca</del> <ins>DUmopaGAtAdrajasastaTEva vyAyAmarUkzAnnanizevaRAcca</ins> vimArgagatvAdapi Bojanasya vegAvaroDAt kzavaTostaTEva prARohyudAnAnugataH praduzwaH saMBinnakAMsyasvanatulyaGozaH nireti <del>vakttrAtsahasA</del> <ins>vaktrAtsahasA</ins> sadozaH kAsaH sa vidvadBirudAhftastu sa vAtapittapraBavaH kaPAcca kzatAttaTAnyaH kzayajo paraSca paYcaprakAraH kaTito <del>BizagBirvivardDito</del> <ins>BizagBirvvivardDito</ins> yakzavikArakft syAt Bavizyatastasya tu kaRWakaRqUrByojyoparoDo galatAlulepaH <del>svaSabdavEzamyamarocako</del> <ins>svaSabdavEzamya marocako</ins> gnisAdaSca liNgAni BavantyamUni <del>hfcCaNKamUrdDodarapArSvaSUlI</del> <ins>hfcCaNKa mUrdDodarapArSvaSUlI</ins> kzAmAnanaH kzIRabalasvarOjAH <del>prasaktavegaSca</del> <ins>prasa ktavegaSca</ins> samIraRena kAsettu SuzkaM svaraBedayuktaH <del>urovidAhajvaravaktaSozEraByardditastiktamuKastfzArttaH</del> <ins>urI vidAhajvaravaktraSozEraByardditastiktamuKastfzArttaH</ins> pittena pItAni vametkawUni kAsetsa pARquH paridahyamAnaH vilipyamAnena muKena sIdan SirorugArttaH kaPapUrRadehaH aBaktarug gOravasAdayuktaH kAsedBfSaM sAndrakaPaH kaPena vakzo timAtraM vihataYca yasya <del>vyAyAmaBArADyayanABiGAkEH</del> <ins>vyAyAmaBArADyayanABiDA kEH</ins> viSlizwavakzAH sa naraH saraktaM zWIvatyaBIkzRaM <del>kzatajaH sa</del> <ins>kzata jaHsa</ins> uktaH ativyavAyaBArADvayuktASvagajavigrahEH <del>rahasyoraH kzataM</del> <ins>rahasyoraHkzataM</ins> vAyurgfhItvA kAsamAvahet sa pUrbaM kAsate SuzkaM tataH zWIvet saSoRitam kaRWena <del>rujatA rtyarTaM</del> <ins>ruja tA tyarTaM</ins> viBinnenEva corasA sUcIBiriva <del>tIkzRABistudyamAnena SulinA duHKasparSena SUlena BedapIqABistudyamAnena</del> <ins>tIkzRABi studyamAnena</ins> SUlinA duHKasparSena SUlena <del>BedapIqABitApinA parvaBedajvaraSvAsatfzRAvEsvaryyapIqitaH pArAvataivAkUjan</del> <ins>BedapIqABi tApinA parvvaBedajvaraSvAsavfzRAvEsvaryyapIqitaH pA rAvatEvAkUjan</ins> kAsavegAt kzatodBavAt vizamA <del>sAtmyaBojyAtivyavAyAdveganigrahAt GfRinAM</del> <ins>sAtmya BojyAtivyavAyAdveganigrahAt vfRinAM</ins> SocatAM nFRAM vyApanne gnO trayo malAH kupitAH kzayajaM kAsaM kuryyurdehakzayapradam sa <del>gAtraSUlajvaradAhamohAn</del> <ins>gAtraSUlajvarawAhamohAn</ins> prARakzayaYcopalaBeta kAsI Suzyan vinizWIvati <del>durbbalastu</del> <ins>durbba lastu</ins> prakzIRamAMso ruDiraM sapUyam taM <del>sarvaliNgaM</del> <ins>sarvvaliNgaM</ins> BfSaduScikitsyaM cikitsitajYAH kzayajaM vadanti <del>vfdDatvamAsAdya BavatyaTo</del> <ins>vfdDa tvamAsAdya BavatyaTO</ins> vE yApyantamAhurBizajastu kAsam BAvapra etadvivftaM yaTA paYca kAsAH smftA vAtapittaSlezmakzatakzayEH <del>kzayAyopekzitAH</del> <ins>kzayAyope kzitAH</ins> sarve balinaScottarottaram kzayAya rAjayakzmaRe aTa <del>pUrvarUpamAha pUrvarUpaM</del> <ins>pUrvvarUpamAha pUrvvarUpaM</ins> BavetezAM <del>SUkapUrRagalAsyatA</del> <ins>SUkapUrRagalA syatA</ins> kaRWe kaRqUSca BojyAnAmavaroDaSca jAyate BojyAnAmavaroDaH kavalagilane kaRWavyaTA aTa <del>pAtikasya</del> <ins>Page a vAtikasya</ins> rUpamAha <del>hfcCaNKapArSvodaramUrdDaSUlI kzAmAnanaH kzIRabalasvarOjAH</del> <ins>hfcCaNKapArSvodaramUrdDvaSUlI kzAmAna naH kzIRavalasvarOjAH</ins> prasaktavegastu samIraRena BinnasvaraH kAsati Suzkameva SaNKo lalAwEkadeSaH SuzkaM <del>SlezmAdirahitam</del> <ins>SlezmAdi rahitam</ins> pEttikasya rUpamAha <del>tanorbidAhajvaravaktraSozEraByardditastiktamuKastfzArttaH</del> <ins>tanorbidAhajvaravaktra SozEraByardditastiktamuKastfpArttaH</ins> pittena pItAni <del>vametkawUni kAmet</del> <ins>vame tkawUni kAset</ins> sapARquH <del>paridahyamAnaH</del> <ins>paridahAmAnaH</ins> sapARquH pARqurogayuktaH SlEzmikasya rUpamAha pralipyamAnena muKena sIdet SirorujArttaH <del>kaPapUrRadehaH aBaktaruNnIravakaRquyuktaH</del> <ins>kaPapUrRRadehaH aBaktaruN nIravakaRquyuktaH</ins> kAsedBfSaM sAndrakaPaH kaPena <del>pralipyamAnena</del> <ins>pralipya mAnena</ins> muKena <del>Slezmalipte na</del> <ins>Slezmaliptena</ins> muKenopalakzitaH aBaktaruk na Bakte ruk ruciryyasyasaH kaRqUH kaRWa eva kzatakAsasya nidAnapUrbbikAM samprAptimAha <del>ativyavAyaBArADvayudDAsvagajanigrahEH</del> <ins>ativyavAyaBArADvayudDA SvagajanigrahEH</ins> rahasyoraHkzataM vAyurgfhItvA <del>kAsamAvahet</del> <ins>kAsamA vahet</ins> aSvagajayornigraho damanam lakzaRamAha sa pUrbbaM kAsate SuzkaM tataH zWIvet saSoRitam kaRWena kUjatyatyarTaM viBagneneva corasA sUcIBiriva tIkzRABistudyamAnena SUlinA duHKasparSena SUlena BedapIqABitApinA <del>parvaBedajvaraSvAsanfzRAvEsvaryyapIqitaH</del> <ins>parvaBedajvaraSvAsatfzRAvEsvaryya pIqitaH</ins> pArAvata ivAkUjan kAsavegAt <del>kzatodBavAt</del> <ins>kzatodBa vAt</ins> kaRWenetyupalakzaRe tftIyA <del>evamurameti</del> <ins>evamuraseti</ins> kzayakAsasya <del>nidAnapUrbbikAM</del> <ins>nidAnapUrbbakAM</ins> samprAptimAha vizamA <del>sAtmyABojyAtivyavAyAdveganigrahAt GfRinAM</del> <ins>sAtmya BojyAtivyavAyAdveganigrahAt vfRinAM</ins> SocatAM nFRAM vyApanne gnO trayo malAH kupitAH <del>kzayasaM</del> <ins>kzayaRaM</ins> kAsaM <del>kuryyurdehakzayapradam</del> <ins>ku ryyurdehakzayapradam</ins> GfRinAM vicikitsAyuktAnAm <del>lakzaRamAha sagAtraSUlajvaramohadAhaprARakzayaScopalaBet</del> <ins>la kzaRamAha sagAtraSUlajvaramohadAhaprARakzayaYcopalaBet</ins> sa kAsI SuzkaM vinizWIvati <del>nirvalastu</del> <ins>nirbalastu</ins> prakzIRamAMso ruDiraM sapUyam taM <del>sarvalihgaM BfSaduScikitsyaM cikitsitajYAH</del> <ins>saryaliNgaM BfgaduScikitsyaM ciki tsitajYAH</ins> kzayajaM vadanti asADyasADyayApyAnAha ityeza kzayajaH kAsaH kzIRAnAM dehanASanaH sADyo balavatAM vA syAdyApyastvevaM kzatotTitaH evaM <del>kzatotTitaH</del> <ins>kzato tTitaH</ins> kzIRAnAmasADyaH balavatAM sADyo yApyo vA syAt na vA kadAcit <del>mizyetAmapi</del> <ins>siDyetAmapi</ins> pAdaguRAnvitO siDyetAM kzatajakzayajO sadvEdyaH sadBezajaH <del>satparicArakayuktasya</del> <ins>satparicAra kaTuktasya</ins> sadAturasya jAtO sTavirARAM jarAkAsaH sarvo yApyaH prakIrttitaH sTavirARAM jarAkAsaH <del>vfdvAnAM</del> <ins>vfdDA nAM</ins> yaH kAso Bavati sa jarAkAsasaMjYaH sa sarvaeva <del>vAtajAdirapi</del> <ins>vAta jAdirapi</ins> yApyaH trIn pUrvAn sADayet sADyAn <del>paTyEryApyAMstu</del> <ins>paTyE ryApyAMstu</ins> yApayet svalpo pi <del>kAlaM</del> <ins>kAsa</ins> upekzaRIyo na <del>Bavati</del> <ins>Bava Page b ti</ins> kintu SIGraM <del>pratikaraRIya</del> <ins>pratikuraRIya</ins> ityAha jvarArocaka hfllAsasvaraBedakzayAdayaH BavantyupekzayA <del>yasmAttasmAtta</del> <ins>yasmAttasmArtta</ins> tvarayA jayet <del>kAsarogaBedasva</del> <ins>kAsarogaBedasya</ins> hetupApAdi karmmavipAkaSabde <ins>pf</ins> uktam kaM jalamasyate nena asa kzepaRe karaRe GaY ta SoBAYjanavfkze pu Sabdaca tadaYjanasevane <del>netrAjjalanissAraRAttasya</del> <ins>netrAjjalanismAraRAttasya</ins> taTAtvam	kAsa kutsita Sabde rogahetukaSabdaBede BvA Atma aka sew kAsate akAsizwa kAsAm baBUba Asa cakre cakA se asItorAvaRaH kAsAYcakre SastrernirAkulaH BawwiH kAsAYcakre kutsitaSabdamaBihitavAn jayama ataUrdDvaM pravakzyAmi DUmopahatalakzaRam Svasiti kzOti cAtyarTamatyADamati kAsate sa pUrbbaM kAsate Suzkam suSru kAsamAnaSca tfzRABiBUtaH suSru asva kvacit parasmEpaditvamicCanti prasaktavegaSca samI raRena kAsettu SuzkaM svaraBedayuktaH suSru kAsaSabde udA kvip kAH yattvaM SIto TorUraH saha kAsA vepayaH aTa BAve GaY kAsaH kutsitaSabdaH muYca SIrpaktyA uta kAsaenam aTa kAsa tri kasa hiMsane karttari Ra hiMsake kAsate nena kAsa karaRe GaY rogaBede pu kuruTA valAsaM kAsamudyugam aTa tallakzaRanidAnAdi suSrute uktaM yaTA aTAtaH kAsapratizeDamaDyAyaM vyAKyAsyAmaH uktA Page b ye hetavo nFRAM rogayoH SvAsahikkayoH kAsasyApi ca te jYeyAsta evotpattihetavaH DUmopaGAtAdrajasastaTEva vyAyAmarUkzAnnanizevaRAcca vimArgagatvAdapi Bojanasya vegAvaroDAt kzavaTostaTEva prARohyudAnAnugataH praduzwaH saMBinnakAMsyasvanatulyaGozaH nireti vaktrAtsahasA sadozaH kAsaH sa vidvadBirudAhftastu sa vAtapittapraBavaH kaPAcca kzatAttaTAnyaH kzayajo paraSca paYcaprakAraH kaTito BizagBirvvivardDito yakzavikArakft syAt Bavizyatastasya tu kaRWakaRqUrByojyoparoDo galatAlulepaH svaSabdavEzamya marocako gnisAdaSca liNgAni BavantyamUni hfcCaNKa mUrdDodarapArSvaSUlI kzAmAnanaH kzIRabalasvarOjAH prasa ktavegaSca samIraRena kAsettu SuzkaM svaraBedayuktaH urI vidAhajvaravaktraSozEraByardditastiktamuKastfzArttaH pittena pItAni vametkawUni kAsetsa pARquH paridahyamAnaH vilipyamAnena muKena sIdan SirorugArttaH kaPapUrRadehaH aBaktarug gOravasAdayuktaH kAsedBfSaM sAndrakaPaH kaPena vakzo timAtraM vihataYca yasya vyAyAmaBArADyayanABiDA kEH viSlizwavakzAH sa naraH saraktaM zWIvatyaBIkzRaM kzata jaHsa uktaH ativyavAyaBArADvayuktASvagajavigrahEH rahasyoraHkzataM vAyurgfhItvA kAsamAvahet sa pUrbaM kAsate SuzkaM tataH zWIvet saSoRitam kaRWena ruja tA tyarTaM viBinnenEva corasA sUcIBiriva tIkzRABi studyamAnena SUlinA duHKasparSena SUlena BedapIqABi tApinA parvvaBedajvaraSvAsavfzRAvEsvaryyapIqitaH pA rAvatEvAkUjan kAsavegAt kzatodBavAt vizamA sAtmya BojyAtivyavAyAdveganigrahAt vfRinAM SocatAM nFRAM vyApanne gnO trayo malAH kupitAH kzayajaM kAsaM kuryyurdehakzayapradam sa gAtraSUlajvarawAhamohAn prARakzayaYcopalaBeta kAsI Suzyan vinizWIvati durbba lastu prakzIRamAMso ruDiraM sapUyam taM sarvvaliNgaM BfSaduScikitsyaM cikitsitajYAH kzayajaM vadanti vfdDa tvamAsAdya BavatyaTO vE yApyantamAhurBizajastu kAsam BAvapra etadvivftaM yaTA paYca kAsAH smftA vAtapittaSlezmakzatakzayEH kzayAyope kzitAH sarve balinaScottarottaram kzayAya rAjayakzmaRe aTa pUrvvarUpamAha pUrvvarUpaM BavetezAM SUkapUrRagalA syatA kaRWe kaRqUSca BojyAnAmavaroDaSca jAyate BojyAnAmavaroDaH kavalagilane kaRWavyaTA aTa Page a vAtikasya rUpamAha hfcCaNKapArSvodaramUrdDvaSUlI kzAmAna naH kzIRavalasvarOjAH prasaktavegastu samIraRena BinnasvaraH kAsati Suzkameva SaNKo lalAwEkadeSaH SuzkaM SlezmAdi rahitam pEttikasya rUpamAha tanorbidAhajvaravaktra SozEraByardditastiktamuKastfpArttaH pittena pItAni vame tkawUni kAset sapARquH paridahAmAnaH sapARquH pARqurogayuktaH SlEzmikasya rUpamAha pralipyamAnena muKena sIdet SirorujArttaH kaPapUrRRadehaH aBaktaruN nIravakaRquyuktaH kAsedBfSaM sAndrakaPaH kaPena pralipya mAnena muKena Slezmaliptena muKenopalakzitaH aBaktaruk na Bakte ruk ruciryyasyasaH kaRqUH kaRWa eva kzatakAsasya nidAnapUrbbikAM samprAptimAha ativyavAyaBArADvayudDA SvagajanigrahEH rahasyoraHkzataM vAyurgfhItvA kAsamA vahet aSvagajayornigraho damanam lakzaRamAha sa pUrbbaM kAsate SuzkaM tataH zWIvet saSoRitam kaRWena kUjatyatyarTaM viBagneneva corasA sUcIBiriva tIkzRABistudyamAnena SUlinA duHKasparSena SUlena BedapIqABitApinA parvaBedajvaraSvAsatfzRAvEsvaryya pIqitaH pArAvata ivAkUjan kAsavegAt kzatodBa vAt kaRWenetyupalakzaRe tftIyA evamuraseti kzayakAsasya nidAnapUrbbakAM samprAptimAha vizamA sAtmya BojyAtivyavAyAdveganigrahAt vfRinAM SocatAM nFRAM vyApanne gnO trayo malAH kupitAH kzayaRaM kAsaM ku ryyurdehakzayapradam GfRinAM vicikitsAyuktAnAm la kzaRamAha sagAtraSUlajvaramohadAhaprARakzayaYcopalaBet sa kAsI SuzkaM vinizWIvati nirbalastu prakzIRamAMso ruDiraM sapUyam taM saryaliNgaM BfgaduScikitsyaM ciki tsitajYAH kzayajaM vadanti asADyasADyayApyAnAha ityeza kzayajaH kAsaH kzIRAnAM dehanASanaH sADyo balavatAM vA syAdyApyastvevaM kzatotTitaH evaM kzato tTitaH kzIRAnAmasADyaH balavatAM sADyo yApyo vA syAt na vA kadAcit siDyetAmapi pAdaguRAnvitO siDyetAM kzatajakzayajO sadvEdyaH sadBezajaH satparicAra kaTuktasya sadAturasya jAtO sTavirARAM jarAkAsaH sarvo yApyaH prakIrttitaH sTavirARAM jarAkAsaH vfdDA nAM yaH kAso Bavati sa jarAkAsasaMjYaH sa sarvaeva vAta jAdirapi yApyaH trIn pUrvAn sADayet sADyAn paTyE ryApyAMstu yApayet svalpo pi kAsa upekzaRIyo na Bava Page b ti kintu SIGraM pratikuraRIya ityAha jvarArocaka hfllAsasvaraBedakzayAdayaH BavantyupekzayA yasmAttasmArtta tvarayA jayet kAsarogaBedasya hetupApAdi karmmavipAkaSabde pf uktam kaM jalamasyate nena asa kzepaRe karaRe GaY ta SoBAYjanavfkze pu Sabdaca tadaYjanasevane netrAjjalanismAraRAttasya taTAtvam
kAsanASinI		kAsanASinI strI kAsaM nASayati naSa Ric Rini NIp karkawaSfNgIvfkze ratnamA
kAsanASitI	kAsanASitI strI kAsaM nASayati naSa Ric Rini NIp karkawaSfNgIvfkze ratnamA	
kAwya		kAwya tri kAwe vizamamArge kUpe vA BavaH yat vizamamArga Bave kUpaBave ca rudraBede pu namaH kAwyAya ca nIpyAya ca yaju namaH kAwyAya ca gahvare zWAya ca kAwe kUpe vizamamArge vA BavaH vedadI
kAyAkASasambanDasaMyama	kAyAkASasambanDasaMyama pu pAta sUtrAdyukte saMyamaBede sa ca pAta sUtrAdO PalasahitodarSito yaTA kAyAkASayoH sambanDasaMyamAt laGutUlasamApatterAkASagamanam pAta sU ESvaryyaSabde vivftamidam	
kAyAkASasambanDasayama		kAyAkASasambanDasayama pu pAta sUtrAdyukte saMyama Bede sa ca pAta sUtrAdO PalasahitodarSito yaTA kAyAkASayoH sambanDasaMyamAt laGutUlasamApatterAkASa gamanam pAta sU ESvaryyaSabde pf vivftamidam
kAzWAmbuvAhinI	kAzWAmbuvAhinI strI kAzWanirmmitA mbuvAhinI seoti KyAte droRIrUpe nOkAjalasecanapAtraBede amaraH	
kAzWAmvavAhinI		kAzWAmvavAhinI strI kAzWanirmmitA mbuvAhinI seoti KyAte droRIrUpe nOkAjalasecanapAtraBede amaraH
kAzWalOhin		kAzWalOhin pu kAzWaYca lOhaYca sto sya lOhayukte kAzWamaye mudgare trikA
kAzWalohin	kAzWalohin pu kAzWaYca lOhaYca sto sya lOhayukte kAzWamaye mudgare trikA	
kAzWatakz	kAzWatakz pu kAzWaM takzati takza kvip CutAra itiprasidve jAtiBede Rvul kAzWatakzako pyatra striyAM jAtitvAt NIz kAzWatakzaRakarttfmAtre tri striyAM wAz iti BedaH	
kAzWatakza		kAzWatakza pu kAzWaM takzati takza kvip CutAra itiprasidDe jAtiBede Rvul kAzWatakzako pyatra striyAM jAtitvAt NIz kAzWatakzaRakarttf mAtre tri striyAM wAp iti BedaH
kE		kE Sabde BvA para aka aniw kAyati akAsIt cakO
kEMSuka		kEMSuka na kiMSukasyedam puzpaPale bahulam pA bahula grahaRAt tasya naluk kiMSukapuzpe yozit stanyaM SAta kummaM viGfzwaM kzOdropetaM kEMSukaYcApi puzpam suSru lupi tu kiMSukamityeva tatrArTe na
kESIra		kESIra na kiSorasya BAvaH karmmavA prARaBfdvaye vAcitvAt aYa kOmAraM paYcamAvdAntaM pOgaRqaM daSamAvaDi Page a kESoramA paYcadaSAt yOvanaM tu tataH paramiti SrIDa radarSite ekAdaSAvaDipaYcadaSaparyyantavarzapayami mantaM vayasi kESore BfyAnugrahakArakam BAga svArTe ka tatrArTe kESorakaM mAnayan vE saha tABirmu moda ha harivaM
kESabde	kESabde BvA para aka aniw kAyati akAsIt cakO	
kESora	kESora na kiSorasya BAvaH karmma vA prARaBfdvayevAcitvAt aY kOmAraM paYcamAvdAntaM pOgaRqaM daSasAvaDi kESoramA paYcadaSAt yOvanaM tu tataH paramiti SrIDaradarSite ekAdaSAvacizaYcadaSaparyyantaparzavayasi santaM vayasi kESore BfDAnugrahakArakam BAga svArTe ka tatrArTe kESorakaM mAnayanpE saha tABirmumoda ha harivaM	
